Date,Actual Return,VaR Normal,VaR t-Distribution,VaR Skewed Normal
1510,0.0093084897219579,-0.01820059793333832,-0.0244252209338837,-0.019682635315736205
1511,-0.0076010341813282,-0.018202288220233478,-0.024431792905593913,-0.01968468669147095
1512,0.0038079962911425,-0.018097762332508788,-0.024178861073547196,-0.019540859769926474
1513,-0.002815939426427,-0.018076112974791315,-0.024112779276053865,-0.01952478903761168
1514,0.0053154706720607,-0.017986613923915755,-0.023922669499885373,-0.019407106441542036
1515,0.0067575877185394,-0.017985762724954956,-0.023870802760955215,-0.019408351261146803
1516,-0.0028817697262974,-0.017944905433966846,-0.0237781133743641,-0.0193659212064857
1517,0.0068539087585189,-0.01795161279684933,-0.023808467884135563,-0.019367703742004035
1518,-0.0015258165604681,-0.01791420478584273,-0.023645415378490253,-0.019348107306130957
1519,0.0022573093244984,-0.017864382135932607,-0.023568444969532688,-0.019287285604555563
1520,0.008283965622346,-0.017851599301240174,-0.02356501849941583,-0.01927406656535646
1521,0.0031073776606088,-0.017821302558619023,-0.02349850556900651,-0.019244772124579815
1522,-0.0019597640677696,-0.017821240267947444,-0.023526142132046436,-0.01924360449772719
1523,0.0001206190533127,-0.017767367471803436,-0.02335179227237749,-0.019218405445498
1524,0.0011462603022577,-0.017766781233596436,-0.02335395956280107,-0.01921816096825814
1525,-0.0089330422669753,-0.01769527183443211,-0.023237897488407624,-0.019129859776612686
1526,-0.0161589598353246,-0.017719455761872126,-0.023276718751317583,-0.01915126080586678
1527,0.0104245185559805,-0.01777853629989239,-0.023363690477517726,-0.01922206927175967
1528,-0.0008265725911341,-0.017704930961225294,-0.023187254762548244,-0.01913194383051931
1529,0.0032402050406068,-0.017662752074317934,-0.023140258095320464,-0.019081484483963858
1530,-0.0183247358827522,-0.017660509858293347,-0.023116633872803282,-0.01908177708974424
1531,0.0074014952395868,-0.01773076630427832,-0.023236780379227016,-0.019170118114731446
1532,0.0151256408414334,-0.017689177356056077,-0.023138436022732474,-0.01912638817179739
1533,0.0114819691483169,-0.017667730122667483,-0.02305406367379676,-0.019118468833281235
1534,0.0033595608868304,-0.01765203892958304,-0.022976747939810492,-0.019110324084412805
1535,-0.0053440363650821,-0.017630054700392847,-0.022915184917860237,-0.019093112040696792
1536,0.0074374602190171,-0.017633263013951274,-0.02291169833159367,-0.019096222438765638
1537,0.0017316092227162,-0.017632051643107716,-0.02285437525877393,-0.01909969297090733
1538,0.0064221762275878,-0.017616827756045405,-0.022840371489929363,-0.01908550956576763
1539,-0.0010677990122006,-0.017576233232450646,-0.022751301827232086,-0.01904195615856521
1540,0.0016011232803155,-0.01758000455301312,-0.022785459928855466,-0.019042348704395973
1541,-0.0025804554189313,-0.01757121386194111,-0.022805268165629885,-0.01903204244789401
1542,0.0047697757686025,-0.017571742564811588,-0.022802218489311837,-0.019032545442831242
1543,-0.0041165505038298,-0.017550882691216577,-0.022783711674570165,-0.019014273886187337
1544,-0.0103514507729785,-0.017505283725814044,-0.022605186928800074,-0.018993047319081212
1545,-0.0337279431947429,-0.017535798523938557,-0.02264588007402704,-0.019024101598585526
1546,-0.0307708258876622,-0.017746750928242638,-0.022994250535063925,-0.019300230281474616
1547,-0.0036849615008372,-0.01792420030430942,-0.023301707124638516,-0.01952914314048907
1548,-0.0459516882496958,-0.017931268429918795,-0.023272544779019206,-0.019535306772312244
1549,-0.0042102510361863,-0.01826133991141376,-0.023698858262872616,-0.019971405365998344
1550,0.0423951012634325,-0.018270794815227108,-0.02371274519815045,-0.019977206612589046
1551,-0.0290505094986361,-0.01848118470414917,-0.024091793607618074,-0.020021126638310953
1552,0.0411737873717452,-0.018616158831724353,-0.024318748976411387,-0.020201576093702413
1553,-0.0338068846544516,-0.018806700428670328,-0.024694250273059788,-0.020254038623838302
1554,-0.0166695016719644,-0.019002531295233153,-0.025026577066803536,-0.020510949948079178
1555,-0.0813121381047239,-0.019061868457791252,-0.025180329810889863,-0.02057878000729261
1556,0.0504501954940657,-0.020050677129363655,-0.02591363595435963,-0.02185114102977875
1557,-0.0499768069851543,-0.020332200940382145,-0.0264115962400749,-0.02194331677059053
1558,-0.1005685310888904,-0.020712037399258806,-0.026890277848817326,-0.022425426885883497
1559,0.0820279941403501,-0.022081635802282853,-0.027655607550938825,-0.02410501043947126
1560,-0.1158864901437388,-0.022782599867461614,-0.02836721282478637,-0.024365715932825653
1561,0.052584963050104,-0.02442768427675745,-0.029196897139983267,-0.02637201514907267
1562,-0.0519597828427896,-0.024674457962489255,-0.02968160622545832,-0.026524598248953354
1563,0.0021228185093502,-0.0250211709561304,-0.030255241687082365,-0.02693981479475275
1564,-0.0440503900215528,-0.02502196422380749,-0.03030184976827661,-0.02693991518246638
1565,-0.0259008467686716,-0.025272098377116938,-0.033460584906486686,-0.027240525910600413
1566,0.0867310673233413,-0.025372351877651217,-0.033510187672849794,-0.02735700783029276
1567,0.014859312022039,-0.026063737436073747,-0.033794016480555175,-0.02772644216043127
1568,0.05674879423263,-0.026049885111099836,-0.03389325573813975,-0.02771518634366868
1569,-0.0302384147295065,-0.026318668728749068,-0.03400611897397905,-0.027886059661191637
1570,0.031959523971438,-0.026416135713508485,-0.034057910327579426,-0.028005375222029717
1571,-0.0150174860480835,-0.026487673068402374,-0.034159458416023636,-0.028062031023993062
1572,-0.0460490785700543,-0.026523372070299273,-0.033217977753330366,-0.028100881477944595
1573,0.0228132118704794,-0.026786427677434606,-0.033779979898237444,-0.028419995016278603
1574,-0.0145596818938863,-0.026814969017164254,-0.03441092360043604,-0.02844534502624197
1575,0.065006845280854,-0.02685153457417238,-0.034536173521869024,-0.028484200195563004
1576,0.0010188158199432,-0.02720058005886264,-0.03480771363844662,-0.02869888062005188
1577,0.0330175214123302,-0.02720221488422628,-0.03472483414992931,-0.028699043338218058
1578,0.015102503003267,-0.027276537344835674,-0.03486555839213428,-0.028758087381140413
1579,-0.009171927550759,-0.02728367850067504,-0.03500180721075613,-0.028767020233812883
1580,0.0290662713790214,-0.027293115383869658,-0.035041093401299885,-0.028776588634025928
1581,-0.0214773413092318,-0.027344589445802286,-0.03523548911209166,-0.028820231769984387
1582,0.0048127907360146,-0.027410518448385986,-0.03540499442093904,-0.0288940323912048
1583,0.0266570588100577,-0.027408996381050366,-0.03547904728742642,-0.028893801003728153
1584,-0.0177750724993756,-0.027451368312635924,-0.035637713469729757,-0.028930653843904815
1585,-0.0308338179012167,-0.027483320975665786,-0.03570228545456578,-0.028966083237620364
1586,0.0219518315905345,-0.027599987608898435,-0.035870381752749904,-0.029108051085056083
1587,-7.188932747900667e-05,-0.027625542005999978,-0.035943466327716674,-0.029130957654017946
1588,0.0138425928310597,-0.027608846414342494,-0.0359103966183901,-0.02911461490426861
1589,0.0143156265182918,-0.027603449462546385,-0.03603630040963404,-0.029112428665168916
1590,-0.004608848352313,-0.02760760466872347,-0.03621508473198567,-0.029119709773407505
1591,0.0258414576080128,-0.02761728668877949,-0.036134047301844274,-0.02912745319356689
1592,-0.0093544822750687,-0.027654648648595757,-0.03699613257187372,-0.029160356960431615
1593,-0.0268300992549806,-0.027671837847244283,-0.036231178944382623,-0.029173808077635775
1594,0.0027546563230419,-0.02775146336527488,-0.03731508084877167,-0.02926997058201182
1595,0.0091968729618474,-0.027749534139034672,-0.03640347103584965,-0.029269471933916123
1596,-0.0068018281509777,-0.027730955350920083,-0.03650004133659962,-0.02925270630421709
1597,0.0119944332015601,-0.027744047864253694,-0.03638080093187951,-0.0292636286963114
1598,0.0164107816945871,-0.02772638178882438,-0.03648492900443683,-0.02924912460146056
1599,0.0002054619025674,-0.027734840673580834,-0.036645783798907226,-0.02925884157553152
1600,-0.0201329197111232,-0.02772970101636682,-0.036667276616203885,-0.029255338392004726
1601,-0.0178443223279577,-0.027793430618564218,-0.03668412635476155,-0.02932295038312374
1602,0.011896476951724,-0.027841571305036814,-0.03683803375747413,-0.029375805354479964
1603,0.0045864177335588,-0.02784029298711818,-0.0368325534813609,-0.029374525207210383
1604,0.0300048202330572,-0.027840264422489887,-0.03775690452615981,-0.02937379264867365
1605,-0.0103241837192377,-0.02789446783598173,-0.03702417582843597,-0.029418471414309873
1606,0.0168455096860936,-0.0279186748606451,-0.036969660328407455,-0.029440694799339466
1607,-0.0069282472259119,-0.027925208549259947,-0.03816506736123052,-0.029449879911013468
1608,0.0018970278378867,-0.02793909177702152,-0.03715788755632913,-0.029461905697621193
1609,0.0122455023991172,-0.027939786201800324,-0.03711528358989163,-0.029462990132832538
1610,0.0147695055349461,-0.027936783312091252,-0.037304119452650324,-0.02946274676911051
1611,-0.0018466375088386,-0.027944645741404425,-0.037363537817688426,-0.02947251896387853
1612,0.0044461675106324,-0.02794843120181426,-0.03731634506429085,-0.02947508971078492
1613,0.0040334475662908,-0.027948015500322432,-0.037336789360640076,-0.029474596024838838
1614,0.0082460543461099,-0.027943534917431793,-0.03743574162806382,-0.029473144021666314
1615,0.013220427167321,-0.027922066234683435,-0.0380386454872748,-0.02945352995296604
1616,-0.0026300124189549,-0.027910173399170037,-0.03765748940234293,-0.029445469686815825
1617,0.0253063929378341,-0.027911185575823512,-0.037654250663110726,-0.029446090563082023
1618,0.0120152370450122,-0.0279428091406542,-0.03787549095430321,-0.029474813514233617
1619,-0.0074847703461341,-0.027945786885642098,-0.03796737610782714,-0.02947962635184205
1620,-0.0055953823547006,-0.027953914964763748,-0.03800821430510322,-0.029487319595010608
1621,-0.0593776787475487,-0.027966149184484826,-0.03789335277203238,-0.029496957963130788
1622,0.0119043700694975,-0.028366622252235053,-0.038109285633021295,-0.029999305028364308
1623,0.00929253713533,-0.028365020773872197,-0.03831589106190492,-0.03000045110480815
1624,0.0190647391345284,-0.02836135706843088,-0.038293929893411675,-0.02999661835906197
1625,-0.0041624141341282,-0.028209007012654292,-0.03826916888187341,-0.029810773014789124
1626,0.0003850164805405,-0.02816456285415016,-0.03809700484823832,-0.02976139473221538
1627,-0.0057311666053425,-0.028153565850926127,-0.03792067111930129,-0.029748803323625693
1628,0.0063945340809384,-0.028154427838202968,-0.03815827340034058,-0.02974662781115016
1629,0.0045931582231823,-0.028148718452787217,-0.03769402039728958,-0.029739814495525752
1630,-0.0258395471206702,-0.02814757999014565,-0.03773941213752677,-0.02973949248843164
1631,0.0106631032083551,-0.028226030625263483,-0.03789413181661412,-0.02983289660449899
1632,-0.0240381213454811,-0.02822830204812779,-0.03793156807556262,-0.02983553212999282
1633,0.0145906284283723,-0.02830816879349462,-0.03810174860702607,-0.02992694721063343
1634,0.0127282345827261,-0.028307848594131192,-0.03810046555113963,-0.029926997752860368
1635,0.0069804161896866,-0.028311969996709364,-0.03822310799995376,-0.029933814850319276
1636,0.0054915661748694,-0.028311904528643416,-0.03822384405728249,-0.029931894633720556
1637,0.0153196304336294,-0.02830863633829856,-0.0383285120770717,-0.02993133309406076
1638,-0.010367428801744,-0.028317224194250434,-0.03839464807005663,-0.02994194223681173
1639,0.0076195150495253,-0.02833696941757662,-0.03846730267959485,-0.029960134621608257
1640,-0.0057089768310811,-0.02833639573639309,-0.03851592136499754,-0.029961272246645625
1641,0.0101588595185264,-0.028344457541721626,-0.038529200847370715,-0.029968540090660613
1642,-0.0086970422087231,-0.02834602153678424,-0.03860486590985326,-0.0299712173813488
1643,0.012876080915319,-0.028357120877530718,-0.03863207660693963,-0.029982676987408374
1644,0.0091450979488236,-0.028361698271708004,-0.03870824802880848,-0.02998794601393516
1645,-0.0032987827117147,-0.028355954034586232,-0.03886529597253804,-0.029985888990231028
1646,0.0028947651904617,-0.028361050084968663,-0.03883154624620466,-0.029989962549541165
1647,0.0080491937166737,-0.0283574237488036,-0.03890852448138749,-0.0299877579295468
1648,0.0021253242168571,-0.02835587146172645,-0.03901184854661609,-0.029987856699810817
1649,0.0056757679520512,-0.028355492819518414,-0.039024705756632805,-0.029988233534451195
1650,-0.0120032818624365,-0.028351356664662097,-0.03913342694097707,-0.029984978599189333
1651,-0.0064612840155306,-0.028367090102361166,-0.039198339240086866,-0.03000202214599007
1652,0.0072658512581984,-0.028380431016581883,-0.039129467182295125,-0.030013607759532414
1653,-0.0063622582957135,-0.02837852337648278,-0.03923698954142009,-0.030014263866073067
1654,0.0122233902361048,-0.028391887898023764,-0.039107183120987966,-0.030023635020645735
1655,-0.0035742142767822,-0.02839192337591276,-0.037926758799183544,-0.030026778942767507
1656,0.0078709073395465,-0.02839763079129684,-0.0392356380137646,-0.030031409022408306
1657,0.0069284772815911,-0.028391588096960876,-0.03938293644569098,-0.030028332828346938
1658,0.0038549227711239,-0.028391572562831077,-0.039410271439329896,-0.030028687255914524
1659,0.0061920214160204,-0.02838773891452686,-0.03950992503766912,-0.030026618644990944
1660,0.0066620053157417,-0.028386938944077875,-0.039536525049123514,-0.03002684738959226
1661,0.0007178078695327,-0.028375650272620942,-0.03759354138655496,-0.03001838802972036
1662,0.0029842682415178,-0.028376639082166963,-0.039647905711771105,-0.03001878039096914
1663,-0.0082887555305501,-0.028376190106929343,-0.03966378913498928,-0.03001874043098905
1664,0.013845897604822,-0.02838989994572623,-0.039701695618769337,-0.030031853142920954
1665,-0.0018095119417871,-0.028392661167789428,-0.03751136750929881,-0.030037618429837612
1666,2.994562227525542e-05,-0.0283967755227116,-0.03980105106678948,-0.030041080467414237
1667,0.0031716000905485,-0.02838865929778382,-0.03981336647684807,-0.030033586967088414
1668,0.0021580157444221,-0.028385324002064633,-0.039895024919069,-0.03003108905520262
1669,-0.0041723078563859,-0.0283809899559043,-0.03755759998888496,-0.030028541659456776
1670,0.0031085961857366,-0.028390325226798085,-0.03984460756386454,-0.030034983760805666
1671,0.0035410552496408,-0.028385757124894426,-0.03995722965466505,-0.03003211476035588
1672,0.0100822576212717,-0.028379160183483392,-0.040071875355171566,-0.030027187548716625
1673,0.0034932250482018,-0.028377653674282726,-0.03746166995771301,-0.030028231865983954
1674,0.0099756266201692,-0.02837800661266395,-0.04016410224975429,-0.030027391510830115
1675,0.0021843145180047,-0.02837881882071352,-0.03742149997334783,-0.030030669720108958
1676,0.0064386204024385,-0.028376758763935063,-0.04029433683568939,-0.030030007919898963
1677,-0.0036292548468881,-0.02837053502296262,-0.03734478110091191,-0.030025406601114305
1678,0.0093744581445507,-0.028293985219751856,-0.04024828980638138,-0.02993840330042355
1679,0.0143604601955782,-0.02828857774137063,-0.04022051986105083,-0.02993084685943182
1680,-0.0350204302351957,-0.02825626761391188,-0.03693250782022414,-0.029899285627333107
1681,-0.0081981960192288,-0.028409555886125433,-0.03730017234839927,-0.03008509143340271
1682,-0.0277033690916104,-0.028426608666640204,-0.03733760836121167,-0.030097754747660334
1683,0.0195550872963996,-0.028523070703212892,-0.04066140088546551,-0.030213054396383145
1684,-0.0175164191093914,-0.028537436719883024,-0.04084155162070059,-0.03022883908569033
1685,0.000509487010318,-0.028585299560806025,-0.040944404002906956,-0.030280860597963984
1686,0.0130850744663736,-0.028585380577686025,-0.04080351150269964,-0.030276596403157004
1687,0.0050396660033328,-0.028590191051509242,-0.0408537387457914,-0.03028373927800527
1688,-0.0039766170614283,-0.02857818768343169,-0.04096929411801569,-0.03027421058468608
1689,-0.0088338516909309,-0.028568931490237624,-0.04092762971798115,-0.030265179075520968
1690,-0.011579750964852,-0.028589117207961787,-0.03800349301316609,-0.03028253620766954
1691,-0.0111917282803039,-0.028617406532123826,-0.0407885070970849,-0.030309358432961717
1692,0.0101326874556423,-0.028623672245972166,-0.04081194802527054,-0.03031597231180298
1693,-0.0234641076514875,-0.028625107206022835,-0.04082773845520807,-0.03031775478545633
1694,0.0026619474528871,-0.028698698683828214,-0.04101559180851289,-0.030402335722541196
1695,0.0160375291906481,-0.02868846125442364,-0.04109649167436656,-0.030394356310038527
1696,0.0164731037588122,-0.028697836881399406,-0.041181983598304626,-0.030405408056051273
1697,-0.0054611690274309,-0.02870569706120941,-0.041350300248023594,-0.030415654104620788
1698,0.0075535142146101,-0.028709586154862233,-0.041359668095246827,-0.03041941737995632
1699,0.0063995574575887,-0.028709790014329835,-0.041384993110201045,-0.030419347767991777
1700,-0.0095398175930845,-0.02867764268179969,-0.04143743989062233,-0.030389417724935995
1701,0.0175774311009345,-0.028697835005330165,-0.04143386540785653,-0.030408428102231343
1702,-0.014317768518664,-0.02870254499745108,-0.041656222518369826,-0.030416187568024004
1703,0.0172571511110996,-0.02873780692944867,-0.038379857473494323,-0.03045275599309945
1704,0.0088229132056849,-0.028741433683379985,-0.03845593473315009,-0.030459932293303852
1705,0.0088907746355276,-0.02874218497133514,-0.038445740051314486,-0.03046150018674081
1706,0.0159594787720481,-0.028741970326456135,-0.03835131780322683,-0.030463229906594565
1707,-0.006547401407902,-0.028745487392717005,-0.03837024278616935,-0.03046931753774474
1708,-0.0063033643611168,-0.028757184066632958,-0.03828864051195442,-0.03047972065633743
1709,-0.0012363546057864,-0.028770836501983362,-0.03827056586511841,-0.03049171642189284
1710,-0.0006046648783407,-0.02876759840234389,-0.038307879603798535,-0.03048870201962438
1711,-0.0153201015362966,-0.028765708247445818,-0.03833449485265543,-0.030486653542370006
1712,0.0039976433575969,-0.02880066642597373,-0.0384242198823168,-0.030524600310725722
1713,-0.0018947494575996,-0.02879366502751903,-0.03842271312190509,-0.0305195272504338
1714,0.0054704123289846,-0.028796137184781533,-0.038389733993295254,-0.030521132961264838
1715,0.0033894647560137,-0.028779957478877835,-0.03837791364707698,-0.030507976733314037
1716,-0.0186528782992038,-0.02876723206836045,-0.038422423369894765,-0.03049740508073836
1717,-0.0034534887508284,-0.028812933430812652,-0.03860441941963532,-0.030549250994285525
1718,-0.0347765850156828,-0.028816515877433745,-0.038557419272525525,-0.03055226360130698
1719,0.0101122103283748,-0.028946197140977327,-0.03881627193860531,-0.030712166673279966
1720,-0.0104793308131566,-0.02894760200494726,-0.03877364362657438,-0.030715429552307952
1721,0.0111457331980367,-0.02897042777880865,-0.038836387298306886,-0.03073447838342592
1722,0.0175020095439062,-0.02897183982714505,-0.03875402941026179,-0.030736822891300176
1723,0.0221030181295739,-0.028977838475274114,-0.03881090724903974,-0.030747567162527297
1724,0.019315106853682,-0.028999232722353763,-0.043142079973988216,-0.030768878682801735
1725,-0.0002282847430345,-0.029015197392111045,-0.0390760234349424,-0.03078428968228705
1726,0.0124871489609275,-0.02901306008508462,-0.039104314589320587,-0.030782531627096852
1727,-0.0014677457479575,-0.029016826886076763,-0.039105395040106676,-0.030788133691362896
1728,0.0074011421487417,-0.029015713247418994,-0.03911987254409968,-0.030786573799353487
1729,-0.009748039312435,-0.029015681037236233,-0.039121553412355174,-0.030787055114889238
1730,0.0137494794245389,-0.02903691953046974,-0.03906881259826752,-0.030806693184158754
1731,0.0124053105748039,-0.029039650342722233,-0.04344020117890221,-0.0308129028195418
1732,-0.0053928119207938,-0.029042875107407218,-0.03896488243185586,-0.03081811038321932
1733,-0.0121078241559409,-0.029044268213251047,-0.038959538287976374,-0.03081953226476707
1734,0.0042011980833311,-0.029072827795205855,-0.043515814018576376,-0.030847027292864284
1735,-0.0068712566270156,-0.02906663674337752,-0.03892604166936262,-0.030842479162912176
1736,0.0059766045711321,-0.02907322883337863,-0.03890923428372544,-0.03084941320589244
1737,0.0159852505680133,-0.0290704329261955,-0.03881188530983372,-0.03084879758235011
1738,-0.0015428953855008,-0.02907946873949891,-0.03888310177125191,-0.0308569254439476
1739,0.00278093481283,-0.029083969187282108,-0.038889579759668766,-0.030861309183940887
1740,-0.0044369290768573,-0.029080512271182777,-0.0389436119506396,-0.030855418864115507
1741,0.0108782182180057,-0.02908934615454516,-0.03888539238520559,-0.03086298348797451
1742,0.0021014192128409,-0.02909149678046264,-0.03887704218788084,-0.030866064517830076
1743,-0.0002726877865302,-0.02908819816044681,-0.03888342248131158,-0.03086364521304289
1744,0.008580776773101,-0.02909179118678777,-0.03898849020392752,-0.030864831874691898
1745,-0.0020570614336323,-0.02907364045864991,-0.038943827175953974,-0.0308510749203687
1746,0.0029217555071678,-0.029079289321245035,-0.03896556372582189,-0.030854516256665902
1747,-0.0090093492674338,-0.029074334422886393,-0.03896798662885908,-0.030850855355835906
1748,-0.0003270733516653,-0.029093653250046057,-0.038913164879448,-0.030868044709235317
1749,-0.0011732954389988,-0.02909691005118279,-0.03895747882141949,-0.030870143074974113
1750,-0.0044872898051564,-0.02909455024169065,-0.03899006314106711,-0.03086744293380209
1751,0.0134290045666479,-0.02909915407424258,-0.0389425893765487,-0.03087242432878799
1752,0.0015680032966065,-0.029102242285492474,-0.03887079067874048,-0.030878833221095567
1753,0.005576473090588,-0.02910290970023275,-0.03888642389960925,-0.030877815222987662
1754,-0.0040008293632217,-0.02908413974307955,-0.03886958134711641,-0.030863518896874394
1755,-0.0035819557847214,-0.029089772072638503,-0.038806586492107366,-0.030868068857886684
1756,-0.0016867875747049,-0.029089631144789508,-0.03880802348609061,-0.03086805863872413
1757,0.0008981834058176,-0.029094861948381862,-0.03889647035560515,-0.030870061738214487
1758,0.0038829508613447,-0.029097272081278113,-0.03899887086896282,-0.0308705821590231
1759,0.0085541434341622,-0.029093433870096226,-0.038957994569674366,-0.03086793990412615
1760,-0.0019096764045584,-0.029093453412987736,-0.03887908590101899,-0.030869969930475298
1761,0.0014256342132345,-0.029091246543633438,-0.03890541960329066,-0.030867982366864707
1762,0.0050682155239991,-0.029089857856367734,-0.038907166345342484,-0.030866339452099673
1763,-0.0137073617380292,-0.02908899513488729,-0.03884831226980316,-0.03086732369840393
1764,0.0068636969221176,-0.02911792627959736,-0.03889565598783812,-0.030897453690049443
1765,0.0059603843932511,-0.029116703592180666,-0.0387978625841119,-0.030897437865611495
1766,0.0147484835520051,-0.02910832744007503,-0.043987394870989745,-0.030892321383584928
1767,0.0056812410469755,-0.029113849582098533,-0.038723305145602384,-0.030899828216603097
1768,-0.0067634089394992,-0.029105126786580775,-0.038698283608978166,-0.030894099527862047
1769,0.0002112277436978,-0.029119631092333852,-0.038656188044117294,-0.030906120087724493
1770,0.0026890563607972,-0.029115896706611282,-0.04423429144283189,-0.03090306208002425
1771,-0.003507974484879,-0.02911693140844917,-0.03878385397083282,-0.030902483080107217
1772,-0.0073194083363188,-0.0291246919689258,-0.04397256152225035,-0.0309070102883349
1773,0.0078211659233204,-0.02913640541762068,-0.044007546275188617,-0.03091843054436063
1774,0.0137439371599201,-0.02913138288049508,-0.044167683007969506,-0.030915968122303475
1775,0.0009112315206524,-0.02912296790283417,-0.038698108274435476,-0.030912500223266713
1776,-0.0035457430274819,-0.02912193458260388,-0.038703465664045575,-0.03091060298121345
1777,0.0039361139788371,-0.029127436453872477,-0.03864278100829534,-0.030916249443603237
1778,-0.0015623137929335,-0.029125174622499594,-0.038593523539638734,-0.030914494094316174
1779,-0.0247438280797287,-0.029130441919131687,-0.044250787145654405,-0.03091761418785231
1780,0.0085631791844354,-0.029211269658462352,-0.04444934444408409,-0.031010768904060973
1781,-0.0202225803381761,-0.029208533435890954,-0.038783046482640436,-0.031010606207865332
1782,0.01650839385174,-0.029269287640412582,-0.03890096831813421,-0.031078078893808456
1783,0.0140412496474793,-0.029279184518293838,-0.03896697115848772,-0.03108803969409229
1784,0.0007860907739191,-0.029284518845007046,-0.0389500505290134,-0.03109673992531791
1785,0.0113018197413912,-0.02928702625216499,-0.03903318832405016,-0.031097393694789074
1786,0.0039279080778686,-0.029289093903950528,-0.03897673125833293,-0.03110159131276561
1787,0.007195870795343,-0.029289447183112896,-0.03900504605183236,-0.03110162651557455
1788,-0.0006658570160896,-0.029285182426338128,-0.038907878190452105,-0.03109979589380312
1789,-0.0004357142644776,-0.029287475631833162,-0.03890021530936795,-0.031101076271650586
1790,0.0016137892810295,-0.029291338246177086,-0.03898750322594338,-0.031103265018924825
1791,0.0049275531337491,-0.02928873897244126,-0.03899773860225868,-0.03110113671574258
1792,-0.0008666439358275,-0.029286201232078285,-0.03892349223738578,-0.03109961076828825
1793,0.0002298121150261,-0.02928848343919139,-0.03891072112886796,-0.03110177769041955
1794,-0.0042652009709539,-0.02928973904593946,-0.03891635325120064,-0.031101662571845212
1795,-0.0017676301418725,-0.02929245250241579,-0.03888875614499168,-0.031104454250816656
1796,-0.0077214963893822,-0.029292497206480746,-0.03893145274330965,-0.031101418300571233
1797,0.0012138562416324,-0.029295833249597107,-0.03893509515460154,-0.031103900101340818
1798,0.0109588820661169,-0.02929528689343395,-0.03893269699190538,-0.031104064037825202
1799,-0.0243907268182599,-0.029289996277522524,-0.03887462424165969,-0.031102879372561374
1800,-0.0051661385984232,-0.02936667964825909,-0.03911100277612596,-0.031191557076155143
1801,0.0239513399222383,-0.029372421307231566,-0.03906123858999532,-0.031197311985258196
1802,-0.0078338812158308,-0.02939917413781455,-0.03917478842752265,-0.031222714455960383
1803,-0.0133341955654607,-0.029416107698381225,-0.03912815339459453,-0.031236764862614497
1804,-0.0124520076147779,-0.029447371217419846,-0.03911369386952931,-0.03126851761168767
1805,0.0182295242349221,-0.02946950659181825,-0.03915018887903527,-0.03129064652350855
1806,-0.0049914151275085,-0.029482235657533443,-0.039271844418640664,-0.031303851538101196
1807,0.01417673511701,-0.029487454047266413,-0.03922385935549867,-0.03130892036481546
1808,0.0062052401716458,-0.02948777123126155,-0.03917966254589265,-0.03131294357736409
1809,0.0100879677353621,-0.029483086539290746,-0.0391031065549049,-0.03131104641621139
1810,0.001345901368762,-0.029451787747927363,-0.039008849197411856,-0.031282945693213084
1811,0.0059458343358484,-0.029452564609461,-0.039019600203054776,-0.03128322397895769
1812,-0.0012620276679522,-0.02944788367182528,-0.03894888364404641,-0.03128050442562094
1813,0.0034040648319038,-0.02944857236143544,-0.03894026324925488,-0.03128091147135002
1814,-0.0146565889172712,-0.02944461252714543,-0.045993883931236344,-0.03127902308439595
1815,-0.0018521231105796,-0.029483475189748042,-0.03903893999867885,-0.03131670962534666
1816,0.0079533177512426,-0.029486782378029167,-0.03900847806941062,-0.031319160749808395
1817,-0.0079019490299802,-0.029486297918636755,-0.03892286213749803,-0.031319029423289596
1818,-0.0050963291958893,-0.029497586051790137,-0.03888036110224841,-0.03133066339489839
1819,0.0056098713296733,-0.029503355238838437,-0.038829290766295446,-0.03133568551460961
1820,0.0159864289217143,-0.02950066468566474,-0.03875590000225407,-0.03133446486713811
1821,-0.0005053133113779,-0.029501903997407458,-0.038762844279745044,-0.0313402317583671
1822,-0.0026564524376015,-0.02950488523021823,-0.03877204579020609,-0.03134219223834557
1823,0.0040451006648922,-0.02950723748967915,-0.038746437699150364,-0.03134370354449703
1824,0.0107414266474277,-0.02950485962617568,-0.03870168210451415,-0.03134346606752967
1825,0.0142509238476074,-0.029501889844149663,-0.03861267598224001,-0.03134342019069422
1826,-0.0005908479385005,-0.029497710654137324,-0.03861345401598205,-0.03134380717020385
1827,0.0011567431368113,-0.02948732865105487,-0.03868135673290061,-0.031334629965602004
1828,0.0047353673434523,-0.029488981131311032,-0.038795806415481686,-0.03133364280382309
1829,0.0072441353542369,-0.029481597774816952,-0.03878606934290749,-0.031328997899873645
1830,0.000364284292881,-0.0294758884078401,-0.03871391902047994,-0.03132637049569191
1831,0.002959389781617,-0.0294786194497297,-0.03882165872179568,-0.03132678473383134
1832,-0.0034209234457996,-0.02947163516102777,-0.038856301536159,-0.031321767544372055
1833,0.0106850128124757,-0.02947791706673531,-0.03890679803855367,-0.031323149084986665
1834,0.0033371466246611,-0.02947972568741061,-0.038876927174284155,-0.031326754827718205
1835,-0.0049253397064211,-0.029476274735126026,-0.03886067426960799,-0.03132457788567161
1836,-0.0073484088662277,-0.02948481192345892,-0.038784350699503145,-0.031331753342427965
1837,0.0094175102919677,-0.029494988802131757,-0.03873934197758814,-0.03134094963195142
1838,-0.0091750663387509,-0.0294947163740306,-0.03863921579565439,-0.03134294852782397
